user_id,cond,turn_idx,speaker,ASK,EXPLAIN,EXAMPLE,AGREE,ELABORATE
P048,treatment,14,A,0,1,0,0,0
P048,treatment,15,B,0,0,1,0,0
P048,treatment,16,A,0,0,1,0,0
P048,treatment,17,A,0,1,0,0,0
P048,treatment,18,B,0,0,1,0,0
P048,treatment,19,A,1,0,0,0,0
P048,treatment,20,B,0,1,0,0,0
P048,treatment,21,A,1,0,0,0,0
P048,treatment,22,B,0,0,1,0,0
P048,treatment,23,A,0,0,0,1,0
P048,treatment,24,A,0,0,0,0,1
P048,treatment,25,B,0,1,0,0,0
P048,treatment,26,A,0,0,0,0,1
P048,treatment,27,A,0,0,0,1,0
P048,treatment,28,B,0,1,0,0,0
P048,treatment,29,B,0,0,1,0,0
P048,treatment,30,B,0,0,0,1,0
P048,treatment,31,A,0,0,0,1,0
P048,treatment,32,A,0,0,1,0,0
P048,treatment,33,A,0,1,0,0,0
P048,treatment,34,B,0,0,0,0,1
P048,treatment,35,B,0,0,1,0,0
P048,treatment,36,A,0,1,0,0,0
P048,treatment,37,B,0,0,0,0,1
P048,treatment,38,B,0,1,0,0,0
P048,treatment,39,A,0,0,0,0,1
P048,treatment,40,B,0,0,0,1,0
P048,treatment,41,A,0,0,0,0,1
P048,treatment,42,A,1,0,0,0,0
P048,treatment,43,A,0,1,0,0,0
P048,treatment,44,A,0,0,0,0,1
P048,treatment,45,A,0,0,1,0,0
P048,treatment,46,A,0,0,0,0,1
P048,treatment,47,B,0,0,0,1,0
P048,treatment,48,A,0,1,0,0,0
P048,treatment,49,B,0,0,1,0,0
P048,treatment,50,A,0,1,0,0,0
P048,treatment,51,A,1,0,0,0,0
P048,treatment,52,B,0,1,0,0,0
P048,treatment,53,A,1,0,0,0,0
P048,treatment,54,A,0,0,0,0,1
P048,treatment,55,B,0,1,0,0,0
P048,treatment,56,A,0,0,0,0,1
P048,treatment,57,B,0,0,1,0,0
P049,treatment,1,A,1,0,0,0,0
P049,treatment,2,A,0,0,0,0,1
P049,treatment,3,A,0,1,0,0,0
P049,treatment,4,B,0,0,0,0,1
P049,treatment,5,A,0,0,0,0,1
P049,treatment,6,A,0,0,0,1,0
P049,treatment,7,B,0,0,0,0,1
P049,treatment,8,A,0,0,0,1,0
P049,treatment,9,B,0,0,0,1,0
P049,treatment,10,B,1,0,0,0,0
P049,treatment,11,A,0,1,0,0,0
P049,treatment,12,A,0,0,0,0,1
P049,treatment,13,B,0,0,1,0,0
P049,treatment,14,B,0,1,0,0,0
P049,treatment,15,A,0,0,1,0,0
P049,treatment,16,B,0,0,1,0,0
P049,treatment,17,A,0,0,0,0,1
P049,treatment,18,B,0,0,1,0,0
P049,treatment,19,B,0,0,0,1,0
P049,treatment,20,B,0,1,0,0,0
P049,treatment,21,A,0,0,0,0,1
P049,treatment,22,B,0,0,0,1,0
P049,treatment,23,B,0,0,0,1,0
P049,treatment,24,B,0,0,0,0,1
P049,treatment,25,A,0,0,1,0,0
P049,treatment,26,A,0,0,0,0,1
P049,treatment,27,B,0,1,0,0,0
P049,treatment,28,B,0,1,0,0,0
P049,treatment,29,A,0,0,0,0,1
P049,treatment,30,A,0,0,0,0,1
P049,treatment,31,B,1,0,0,0,0
P049,treatment,32,A,0,1,0,0,0
P049,treatment,33,B,1,0,0,0,0
P049,treatment,34,B,0,1,0,0,0
P049,treatment,35,A,0,0,0,0,1
P049,treatment,36,B,0,0,0,1,0
P049,treatment,37,B,0,1,0,0,0
P049,treatment,38,B,0,0,1,0,0
P049,treatment,39,A,0,0,0,0,1
P049,treatment,40,B,0,1,0,0,0
P049,treatment,41,A,0,0,0,0,1
P049,treatment,42,B,0,0,0,1,0
P049,treatment,43,A,0,0,0,1,0
P049,treatment,44,B,0,0,0,1,0
P049,treatment,45,A,1,0,0,0,0
P049,treatment,46,A,0,1,0,0,0
P050,treatment,1,A,0,1,0,0,0
P050,treatment,2,B,0,0,0,0,1
P050,treatment,3,B,0,0,0,1,0
P050,treatment,4,A,0,1,0,0,0
P050,treatment,5,B,0,0,1,0,0
P050,treatment,6,A,1,0,0,0,0
P050,treatment,7,B,0,0,0,1,0
P050,treatment,8,A,0,0,0,1,0
P050,treatment,9,B,0,1,0,0,0
P050,treatment,10,B,0,0,1,0,0
P050,treatment,11,A,0,0,0,0,1
P050,treatment,12,B,0,0,0,1,0
P050,treatment,13,B,0,0,0,0,1
P050,treatment,14,A,0,0,1,0,0
P050,treatment,15,B,0,0,0,1,0
P050,treatment,16,A,0,1,0,0,0
P050,treatment,17,A,0,0,1,0,0
P050,treatment,18,B,0,0,0,0,1
P050,treatment,19,B,0,0,1,0,0
P050,treatment,20,A,0,0,1,0,0
P050,treatment,21,B,0,0,0,0,1
P050,treatment,22,A,1,0,0,0,0
P050,treatment,23,A,0,0,1,0,0
P050,treatment,24,B,0,0,0,0,1
P050,treatment,25,B,1,0,0,0,0
P050,treatment,26,A,0,0,0,0,1
P050,treatment,27,A,0,1,0,0,0
P050,treatment,28,B,0,1,0,0,0
P050,treatment,29,B,0,0,1,0,0
P050,treatment,30,B,0,0,0,0,1
P050,treatment,31,A,0,0,0,1,0
P050,treatment,32,B,0,1,0,0,0
P050,treatment,33,B,0,0,0,0,1
P050,treatment,34,A,0,0,1,0,0
P050,treatment,35,B,0,0,0,1,0
P050,treatment,36,B,1,0,0,0,0
P050,treatment,37,A,0,1,0,0,0
P050,treatment,38,B,0,0,0,1,0
P050,treatment,39,A,0,0,0,0,1
P050,treatment,40,A,0,0,0,0,1
P050,treatment,41,B,0,0,1,0,0
P050,treatment,42,B,0,0,0,0,1
P050,treatment,43,B,0,0,0,0,1
P050,treatment,44,B,0,1,0,0,0
P050,treatment,45,B,0,0,1,0,0
P050,treatment,46,A,0,0,0,1,0
P050,treatment,47,A,0,1,0,0,0
P050,treatment,48,B,0,0,1,0,0
P050,treatment,49,A,0,1,0,0,0
P050,treatment,50,B,0,0,1,0,0
P050,treatment,51,A,0,1,0,0,0
P050,treatment,52,B,0,0,0,1,0
P050,treatment,53,B,0,1,0,0,0
P050,treatment,54,A,1,0,0,0,0
P050,treatment,55,A,0,1,0,0,0
P050,treatment,56,B,0,0,1,0,0
P050,treatment,57,A,0,0,0,0,1
P050,treatment,58,B,0,0,0,1,0
P050,treatment,59,A,0,0,1,0,0
P050,treatment,60,B,0,0,0,1,0
P051,control,1,A,0,0,0,0,1
P051,control,2,B,0,1,0,0,0
P051,control,3,A,0,0,0,0,1
P051,control,4,A,0,0,0,0,1
P051,control,5,A,0,1,0,0,0
P051,control,6,B,1,0,0,0,0
P051,control,7,A,0,1,0,0,0
P051,control,8,B,0,0,0,0,1
P051,control,9,A,0,0,0,1,0
P051,control,10,A,0,1,0,0,0
P051,control,11,A,1,0,0,0,0
P051,control,12,B,0,1,0,0,0
P051,control,13,A,1,0,0,0,0
P051,control,14,B,0,1,0,0,0
P051,control,15,A,0,1,0,0,0
P051,control,16,B,0,0,1,0,0
P051,control,17,A,0,0,0,1,0
P051,control,18,A,1,0,0,0,0
P051,control,19,B,1,0,0,0,0
P051,control,20,B,0,1,0,0,0
P051,control,21,B,1,0,0,0,0
P051,control,22,A,0,0,0,0,1
P051,control,23,B,1,0,0,0,0
P051,control,24,A,0,1,0,0,0
P051,control,25,A,1,0,0,0,0
P051,control,26,A,1,0,0,0,0
P051,control,27,A,0,0,0,1,0
P051,control,28,B,1,0,0,0,0
P051,control,29,A,0,1,0,0,0
P051,control,30,B,1,0,0,0,0
P051,control,31,B,0,1,0,0,0
P051,control,32,B,0,0,1,0,0
P051,control,33,B,0,1,0,0,0
P051,control,34,A,0,0,1,0,0
P051,control,35,B,0,1,0,0,0
P051,control,36,B,0,1,0,0,0
P051,control,37,A,0,0,1,0,0
P051,control,38,B,0,1,0,0,0
P051,control,39,B,1,0,0,0,0
P051,control,40,B,0,1,0,0,0
P052,control,1,A,0,0,0,1,0
P052,control,2,B,1,0,0,0,0
P052,control,3,B,0,0,0,0,1
P052,control,4,B,0,0,0,1,0
P052,control,5,B,1,0,0,0,0
P052,control,6,A,0,1,0,0,0
P052,control,7,B,1,0,0,0,0
P052,control,8,B,0,0,0,1,0
P052,control,9,B,0,1,0,0,0
P052,control,10,A,1,0,0,0,0
P052,control,11,B,1,0,0,0,0
P052,control,12,B,1,0,0,0,0
P052,control,13,A,0,1,0,0,0
P052,control,14,B,0,1,0,0,0
P052,control,15,A,1,0,0,0,0
P052,control,16,B,0,1,0,0,0
P052,control,17,A,0,0,0,1,0
P052,control,18,B,0,0,0,0,1
P052,control,19,B,0,1,0,0,0
P052,control,20,A,1,0,0,0,0
P052,control,21,B,0,1,0,0,0
P052,control,22,A,1,0,0,0,0
P052,control,23,B,0,1,0,0,0
P052,control,24,A,1,0,0,0,0
P052,control,25,B,0,1,0,0,0
P052,control,26,A,0,0,1,0,0
P052,control,27,B,1,0,0,0,0
P052,control,28,A,0,0,0,1,0
P052,control,29,A,0,0,1,0,0
P052,control,30,B,0,1,0,0,0
P052,control,31,B,0,0,1,0,0
P052,control,32,A,0,0,1,0,0
P053,control,1,A,0,0,0,0,1
P053,control,2,A,1,0,0,0,0
P053,control,3,B,0,1,0,0,0
P053,control,4,A,0,1,0,0,0
P053,control,5,B,0,0,1,0,0
P053,control,6,A,0,0,0,0,1
P053,control,7,B,1,0,0,0,0
P053,control,8,A,0,0,0,1,0
P053,control,9,B,1,0,0,0,0
P053,control,10,A,0,0,0,0,1
P053,control,11,B,1,0,0,0,0
P053,control,12,A,0,1,0,0,0
P053,control,13,B,0,0,0,0,1
P053,control,14,B,0,0,1,0,0
P053,control,15,B,0,0,0,1,0
P053,control,16,A,0,1,0,0,0
P053,control,17,B,0,0,0,0,1
P053,control,18,B,1,0,0,0,0
P053,control,19,A,0,0,0,0,1
P053,control,20,A,1,0,0,0,0
P053,control,21,B,1,0,0,0,0
P053,control,22,A,0,1,0,0,0
P053,control,23,A,1,0,0,0,0
P053,control,24,B,0,0,0,1,0
P053,control,25,B,0,0,0,1,0
P053,control,26,A,0,1,0,0,0
P053,control,27,B,1,0,0,0,0
P054,control,1,A,1,0,0,0,0
P054,control,2,B,0,0,0,0,1
P054,control,3,A,0,0,0,0,1
P054,control,4,A,0,1,0,0,0
P054,control,5,B,1,0,0,0,0
P054,control,6,A,1,0,0,0,0
P054,control,7,B,0,1,0,0,0
P054,control,8,A,0,0,1,0,0
P054,control,9,A,0,0,1,0,0
P054,control,10,B,0,1,0,0,0
P054,control,11,A,0,1,0,0,0
P054,control,12,A,1,0,0,0,0
P054,control,13,B,1,0,0,0,0
P054,control,14,A,0,1,0,0,0
P054,control,15,A,1,0,0,0,0
P054,control,16,B,0,0,0,1,0
P054,control,17,A,0,0,0,0,1
P054,control,18,B,1,0,0,0,0
P054,control,19,B,0,0,1,0,0
P054,control,20,B,0,0,0,1,0
P054,control,21,A,0,0,0,0,1
P054,control,22,A,0,0,1,0,0
P054,control,23,B,1,0,0,0,0
P054,control,24,B,0,1,0,0,0
P054,control,25,B,1,0,0,0,0
P055,control,1,A,0,0,1,0,0
P055,control,2,B,0,1,0,0,0
P055,control,3,B,1,0,0,0,0
P055,control,4,A,0,1,0,0,0
P055,control,5,A,0,1,0,0,0
P055,control,6,B,0,0,0,1,0
P055,control,7,B,0,1,0,0,0
P055,control,8,A,1,0,0,0,0
P055,control,9,B,0,1,0,0,0
P055,control,10,A,0,0,0,0,1
P055,control,11,B,0,0,0,0,1
P055,control,12,A,0,1,0,0,0
P055,control,13,B,0,0,1,0,0
P055,control,14,A,0,0,0,1,0
P055,control,15,B,0,0,1,0,0
P055,control,16,A,0,0,1,0,0
P055,control,17,B,0,0,0,0,1
P055,control,18,A,0,1,0,0,0
P055,control,19,A,0,0,1,0,0
P055,control,20,B,0,1,0,0,0
P055,control,21,A,1,0,0,0,0
P055,control,22,B,0,1,0,0,0
P055,control,23,A,0,0,1,0,0
P055,control,24,B,1,0,0,0,0
P055,control,25,A,0,1,0,0,0
P055,control,26,A,1,0,0,0,0
P055,control,27,A,0,1,0,0,0
P055,control,28,B,1,0,0,0,0
P055,control,29,A,0,1,0,0,0
P055,control,30,B,1,0,0,0,0
P055,control,31,A,0,1,0,0,0
P055,control,32,B,0,0,0,0,1
P055,control,33,A,0,0,0,0,1
P055,control,34,A,0,0,0,1,0
P055,control,35,B,0,0,1,0,0
P055,control,36,B,0,0,0,1,0
P055,control,37,A,0,0,0,0,1
P055,control,38,A,0,0,0,0,1
P055,control,39,B,0,1,0,0,0
P055,control,40,A,1,0,0,0,0
P055,control,41,B,0,1,0,0,0
P055,control,42,A,0,0,1,0,0
P055,control,43,A,1,0,0,0,0
P055,control,44,B,0,0,1,0,0
P055,control,45,B,1,0,0,0,0
P055,control,46,A,0,0,0,0,1
P055,control,47,A,0,1,0,0,0
P055,control,48,B,0,0,0,1,0
P055,control,49,A,0,0,0,0,1
P055,control,50,A,0,0,1,0,0
P055,control,51,A,0,0,0,1,0
P055,control,52,A,0,0,0,1,0
P055,control,53,A,0,0,0,0,1
P055,control,54,B,1,0,0,0,0
P055,control,55,B,1,0,0,0,0
P055,control,56,A,0,1,0,0,0
P055,control,57,B,1,0,0,0,0
P056,control,1,A,0,1,0,0,0
P056,control,2,A,0,1,0,0,0
P056,control,3,B,0,0,1,0,0
P056,control,4,A,0,0,0,0,1
P056,control,5,A,0,1,0,0,0
P056,control,6,B,0,1,0,0,0
P056,control,7,B,0,1,0,0,0
P056,control,8,B,1,0,0,0,0
P056,control,9,B,0,1,0,0,0
P056,control,10,A,0,1,0,0,0
P056,control,11,B,1,0,0,0,0
P056,control,12,A,1,0,0,0,0
P056,control,13,B,0,0,0,0,1
P056,control,14,B,0,0,0,1,0
P056,control,15,A,0,0,0,1,0
P056,control,16,A,0,0,1,0,0
P056,control,17,A,1,0,0,0,0
P056,control,18,B,0,0,0,0,1
P056,control,19,A,0,0,0,1,0
P056,control,20,B,0,0,1,0,0
P056,control,21,A,0,0,0,0,1
P056,control,22,A,0,1,0,0,0
P056,control,23,B,1,0,0,0,0
P056,control,24,B,0,1,0,0,0
P056,control,25,A,1,0,0,0,0
P056,control,26,B,0,1,0,0,0
P056,control,27,B,0,0,1,0,0
P056,control,28,A,1,0,0,0,0
P056,control,29,B,0,1,0,0,0
P056,control,30,A,1,0,0,0,0
P056,control,31,A,0,1,0,0,0
P056,control,32,B,1,0,0,0,0
P056,control,33,A,0,1,0,0,0
P056,control,34,B,0,0,1,0,0
P056,control,35,A,0,0,1,0,0
P056,control,36,B,0,0,1,0,0
P057,control,1,A,1,0,0,0,0
P057,control,2,A,0,1,0,0,0
P057,control,3,A,1,0,0,0,0
P057,control,4,B,0,1,0,0,0
P057,control,5,A,1,0,0,0,0
P057,control,6,B,1,0,0,0,0
P057,control,7,A,0,1,0,0,0
P057,control,8,B,0,0,1,0,0
P057,control,9,A,0,0,0,1,0
P057,control,10,B,0,1,0,0,0
P057,control,11,B,1,0,0,0,0
P057,control,12,A,0,0,0,1,0
P057,control,13,A,0,1,0,0,0
P057,control,14,B,1,0,0,0,0
P057,control,15,B,0,1,0,0,0
P057,control,16,A,1,0,0,0,0
P057,control,17,B,0,1,0,0,0
P057,control,18,B,1,0,0,0,0
P057,control,19,A,0,1,0,0,0
P057,control,20,B,1,0,0,0,0
P057,control,21,A,0,0,0,1,0
P057,control,22,B,0,1,0,0,0
P057,control,23,B,0,0,0,1,0
P057,control,24,B,0,0,0,1,0
P057,control,25,A,0,1,0,0,0
P057,control,26,A,0,0,1,0,0
P057,control,27,B,0,0,0,1,0
P057,control,28,A,1,0,0,0,0
P057,control,29,B,0,1,0,0,0
P057,control,30,B,0,0,0,1,0
P057,control,31,A,0,0,0,1,0
P057,control,32,B,0,1,0,0,0
P057,control,33,A,0,0,0,1,0
P057,control,34,B,1,0,0,0,0
P057,control,35,A,0,1,0,0,0
P057,control,36,A,1,0,0,0,0
P057,control,37,B,0,1,0,0,0
P057,control,38,A,0,0,1,0,0
P057,control,39,B,0,1,0,0,0
P058,control,1,A,1,0,0,0,0
P058,control,2,B,0,1,0,0,0
P058,control,3,A,1,0,0,0,0
P058,control,4,B,0,1,0,0,0
P058,control,5,A,0,0,0,1,0
P058,control,6,A,1,0,0,0,0
P058,control,7,B,0,1,0,0,0
P058,control,8,A,0,0,0,0,1
P058,control,9,B,1,0,0,0,0
P058,control,10,A,0,1,0,0,0
P058,control,11,A,1,0,0,0,0
P058,control,12,A,0,0,0,1,0
P058,control,13,B,1,0,0,0,0
P058,control,14,B,0,0,0,1,0
P058,control,15,B,0,0,1,0,0
P058,control,16,B,0,0,0,1,0
P058,control,17,A,0,1,0,0,0
P058,control,18,A,1,0,0,0,0
P058,control,19,A,0,0,0,1,0
P058,control,20,A,1,0,0,0,0
P058,control,21,B,0,1,0,0,0
P058,control,22,B,0,0,0,1,0
P058,control,23,A,1,0,0,0,0
P058,control,24,B,0,0,0,0,1
P058,control,25,A,0,0,0,1,0
P058,control,26,A,0,0,0,1,0
P058,control,27,B,0,1,0,0,0
P058,control,28,A,0,0,1,0,0
P058,control,29,A,0,0,1,0,0
P058,control,30,B,0,1,0,0,0
P058,control,31,B,0,0,1,0,0
P058,control,32,A,0,0,0,1,0
P058,control,33,B,1,0,0,0,0
P058,control,34,B,0,0,0,0,1
P058,control,35,B,1,0,0,0,0
P058,control,36,A,0,0,1,0,0
P058,control,37,B,0,0,0,1,0
P058,control,38,A,0,0,0,1,0
P058,control,39,B,0,1,0,0,0
P058,control,40,A,1,0,0,0,0
P058,control,41,B,0,0,0,1,0
P059,control,1,A,1,0,0,0,0
P059,control,2,A,0,0,1,0,0
P059,control,3,B,0,1,0,0,0
P059,control,4,A,0,0,0,1,0
P059,control,5,B,0,0,0,0,1
P059,control,6,B,0,0,0,1,0
P059,control,7,A,1,0,0,0,0
P059,control,8,B,1,0,0,0,0
P059,control,9,A,0,1,0,0,0
P059,control,10,A,1,0,0,0,0
P059,control,11,B,0,0,0,1,0
P059,control,12,A,0,1,0,0,0
P059,control,13,A,1,0,0,0,0
P059,control,14,B,0,1,0,0,0
P059,control,15,A,1,0,0,0,0
P059,control,16,A,0,0,0,1,0
P059,control,17,B,0,0,1,0,0
P059,control,18,B,0,0,0,1,0
P059,control,19,A,1,0,0,0,0
P059,control,20,A,0,1,0,0,0
P059,control,21,A,1,0,0,0,0
P059,control,22,A,0,0,0,0,1
P059,control,23,A,0,0,0,1,0
P059,control,24,B,0,1,0,0,0
P059,control,25,B,0,1,0,0,0
P059,control,26,A,1,0,0,0,0
P059,control,27,B,0,1,0,0,0
P059,control,28,B,1,0,0,0,0
P059,control,29,A,0,0,0,0,1
P059,control,30,B,0,0,0,1,0
P059,control,31,B,0,0,0,1,0
P059,control,32,B,1,0,0,0,0
P059,control,33,B,0,0,0,1,0
P059,control,34,A,1,0,0,0,0
P059,control,35,B,0,0,1,0,0
P059,control,36,A,0,0,0,1,0
P059,control,37,B,0,1,0,0,0
P059,control,38,A,0,0,0,1,0
P059,control,39,B,0,0,0,1,0
P059,control,40,B,1,0,0,0,0
P059,control,41,A,0,1,0,0,0
P059,control,42,B,1,0,0,0,0
P059,control,43,B,0,1,0,0,0
P059,control,44,A,0,0,1,0,0
P059,control,45,B,0,0,0,1,0
P059,control,46,A,0,1,0,0,0
P059,control,47,B,1,0,0,0,0
P059,control,48,A,0,0,1,0,0
P059,control,49,A,0,0,0,1,0
P059,control,50,B,1,0,0,0,0
P059,control,51,A,0,1,0,0,0
P059,control,52,B,1,0,0,0,0
P059,control,53,A,0,1,0,0,0
P059,control,54,B,0,0,0,1,0
P059,control,55,A,0,1,0,0,0
P059,control,56,B,1,0,0,0,0
P059,control,57,A,0,1,0,0,0
P059,control,58,B,1,0,0,0,0
P059,control,59,A,0,1,0,0,0
P059,control,60,B,1,0,0,0,0
P060,control,1,A,1,0,0,0,0
P060,control,2,B,0,0,0,0,1
P060,control,3,A,1,0,0,0,0
P060,control,4,B,0,1,0,0,0
P060,control,5,A,0,0,0,1,0
P060,control,6,A,1,0,0,0,0
P060,control,7,A,0,0,0,0,1
P060,control,8,A,0,0,0,0,1
P060,control,9,B,1,0,0,0,0
P060,control,10,A,0,1,0,0,0
P060,control,11,A,0,0,1,0,0
P060,control,12,B,0,0,1,0,0
P060,control,13,A,0,0,0,1,0
P060,control,14,A,0,0,0,0,1
P060,control,15,B,0,1,0,0,0
P060,control,16,A,1,0,0,0,0
P060,control,17,B,1,0,0,0,0
P060,control,18,A,1,0,0,0,0
P060,control,19,B,0,1,0,0,0
P060,control,20,A,1,0,0,0,0
P060,control,21,B,0,1,0,0,0
P060,control,22,A,1,0,0,0,0
P060,control,23,B,0,1,0,0,0
P060,control,24,A,0,0,1,0,0
P061,control,1,A,0,0,0,0,1
P061,control,2,B,0,0,1,0,0
P061,control,3,A,0,0,0,1,0
P061,control,4,B,0,0,1,0,0
P061,control,5,A,0,0,0,0,1
P061,control,6,B,0,1,0,0,0
P061,control,7,A,1,0,0,0,0
P061,control,8,B,0,1,0,0,0
P061,control,9,A,0,0,1,0,0
P061,control,10,B,0,1,0,0,0
P061,control,11,B,0,0,0,1,0
P061,control,12,A,0,0,1,0,0
P061,control,13,B,0,0,0,1,0
P061,control,14,A,0,0,0,1,0
P061,control,15,B,0,1,0,0,0
P061,control,16,A,0,0,0,0,1
P061,control,17,B,0,0,0,1,0
P061,control,18,A,0,0,0,1,0
P061,control,19,A,1,0,0,0,0
P061,control,20,B,1,0,0,0,0
P061,control,21,A,1,0,0,0,0
P061,control,22,B,0,1,0,0,0
P061,control,23,A,1,0,0,0,0
P061,control,24,B,0,1,0,0,0
P061,control,25,A,0,1,0,0,0
P061,control,26,B,0,0,0,0,1
P062,control,1,A,0,1,0,0,0
P062,control,2,B,1,0,0,0,0
P062,control,3,A,1,0,0,0,0
P062,control,4,A,0,0,0,1,0
P062,control,5,A,1,0,0,0,0
P062,control,6,B,0,1,0,0,0
P062,control,7,A,1,0,0,0,0
P062,control,8,B,0,1,0,0,0
P062,control,9,B,0,0,0,0,1
P062,control,10,A,0,0,1,0,0
P062,control,11,B,1,0,0,0,0
P062,control,12,B,0,1,0,0,0
P062,control,13,B,1,0,0,0,0
P062,control,14,B,0,0,0,1,0
P062,control,15,B,0,0,0,1,0
P062,control,16,A,0,0,1,0,0
P062,control,17,B,1,0,0,0,0
P062,control,18,A,0,1,0,0,0
P062,control,19,B,1,0,0,0,0
P062,control,20,A,0,1,0,0,0
P062,control,21,B,1,0,0,0,0
P062,control,22,A,1,0,0,0,0
P062,control,23,B,0,0,0,0,1
P062,control,24,A,1,0,0,0,0
P062,control,25,B,0,0,1,0,0
P062,control,26,A,1,0,0,0,0
P062,control,27,B,0,1,0,0,0
P062,control,28,A,1,0,0,0,0
P062,control,29,B,0,0,0,1,0
P062,control,30,A,0,1,0,0,0
P062,control,31,B,0,0,0,1,0
P062,control,32,A,1,0,0,0,0
P062,control,33,A,1,0,0,0,0
P062,control,34,A,0,1,0,0,0
P062,control,35,B,0,0,0,0,1
P062,control,36,A,1,0,0,0,0
P063,control,1,A,0,0,0,0,1
P063,control,2,A,1,0,0,0,0
P063,control,3,A,0,0,1,0,0
P063,control,4,B,0,1,0,0,0
P063,control,5,B,0,0,0,1,0
P063,control,6,A,0,0,1,0,0
P063,control,7,B,1,0,0,0,0
P063,control,8,B,0,1,0,0,0
P063,control,9,A,0,0,1,0,0
P063,control,10,B,0,1,0,0,0
P063,control,11,A,0,1,0,0,0
P063,control,12,B,1,0,0,0,0
P063,control,13,B,0,0,0,0,1
P063,control,14,A,1,0,0,0,0
P063,control,15,A,0,1,0,0,0
P063,control,16,B,0,0,0,0,1
P063,control,17,A,0,1,0,0,0
P063,control,18,B,1,0,0,0,0
P063,control,19,A,0,1,0,0,0
P063,control,20,B,1,0,0,0,0
P063,control,21,B,0,1,0,0,0
P063,control,22,B,1,0,0,0,0
P063,control,23,B,0,1,0,0,0
P063,control,24,A,1,0,0,0,0
P063,control,25,A,0,0,0,1,0
P063,control,26,B,0,1,0,0,0
P063,control,27,A,1,0,0,0,0
P063,control,28,B,0,1,0,0,0
P063,control,29,A,0,0,0,1,0
P063,control,30,B,0,1,0,0,0
P063,control,31,A,1,0,0,0,0
P063,control,32,B,0,1,0,0,0
P064,control,1,A,1,0,0,0,0
P064,control,2,B,0,1,0,0,0
P064,control,3,A,0,0,0,0,1
P064,control,4,B,0,0,0,0,1
P064,control,5,A,0,0,0,1,0
P064,control,6,B,1,0,0,0,0
P064,control,7,B,0,1,0,0,0
P064,control,8,A,0,1,0,0,0
P064,control,9,B,0,0,0,1,0
P064,control,10,B,1,0,0,0,0
P064,control,11,B,0,1,0,0,0
P064,control,12,A,0,0,1,0,0
P064,control,13,B,0,0,1,0,0
P064,control,14,A,1,0,0,0,0
P064,control,15,B,0,0,0,1,0
P064,control,16,A,0,0,0,0,1
P064,control,17,B,0,0,0,0,1
P064,control,18,B,0,0,0,0,1
P064,control,19,B,0,1,0,0,0
P064,control,20,A,1,0,0,0,0
P064,control,21,A,0,1,0,0,0
P064,control,22,B,1,0,0,0,0
P064,control,23,A,0,1,0,0,0
P064,control,24,B,0,0,1,0,0
P064,control,25,B,0,0,1,0,0
P064,control,26,A,0,0,0,1,0
P064,control,27,B,0,1,0,0,0
P064,control,28,A,1,0,0,0,0
P064,control,29,A,0,0,0,1,0
P064,control,30,B,0,0,0,1,0
P064,control,31,A,1,0,0,0,0
P064,control,32,B,1,0,0,0,0
P064,control,33,B,0,1,0,0,0
P064,control,34,B,1,0,0,0,0
P064,control,35,B,0,1,0,0,0
P064,control,36,A,0,1,0,0,0
P064,control,37,B,1,0,0,0,0
P064,control,38,A,0,1,0,0,0
P064,control,39,B,0,0,1,0,0
P064,control,40,A,0,0,1,0,0
P064,control,41,B,0,1,0,0,0
P064,control,42,A,1,0,0,0,0
P064,control,43,B,1,0,0,0,0
P064,control,44,A,0,1,0,0,0
P064,control,45,B,1,0,0,0,0
P064,control,46,B,0,0,0,1,0
P064,control,47,A,0,0,0,0,1
P064,control,48,B,1,0,0,0,0
P064,control,49,A,0,1,0,0,0
P064,control,50,A,1,0,0,0,0
P064,control,51,A,0,0,0,0,1
P064,control,52,B,0,0,1,0,0
P064,control,53,B,0,0,0,1,0
P064,control,54,A,1,0,0,0,0
P064,control,55,B,0,1,0,0,0
P064,control,56,A,1,0,0,0,0
P064,control,57,B,0,0,0,1,0
P064,control,58,B,0,0,1,0,0
P064,control,59,A,0,1,0,0,0
P064,control,60,A,1,0,0,0,0
P065,control,1,A,0,1,0,0,0
P065,control,2,A,0,0,0,1,0
P065,control,3,A,0,0,0,1,0
P065,control,4,B,0,1,0,0,0
P065,control,5,A,0,1,0,0,0
P065,control,6,B,1,0,0,0,0
P065,control,7,A,0,0,0,0,1
P065,control,8,A,0,0,0,1,0
P065,control,9,B,0,0,1,0,0
P065,control,10,B,0,1,0,0,0
P065,control,11,A,1,0,0,0,0
P065,control,12,B,0,1,0,0,0
P065,control,13,B,0,1,0,0,0
P065,control,14,B,1,0,0,0,0
P065,control,15,A,0,0,0,0,1
P065,control,16,B,0,1,0,0,0
P065,control,17,A,1,0,0,0,0
P065,control,18,B,0,0,1,0,0
P065,control,19,B,0,1,0,0,0
P065,control,20,A,0,0,0,0,1
P065,control,21,B,1,0,0,0,0
P065,control,22,A,0,1,0,0,0
P065,control,23,B,0,0,0,0,1
P065,control,24,A,0,0,0,0,1
P065,control,25,B,0,0,0,1,0
P065,control,26,B,1,0,0,0,0
P065,control,27,A,0,0,0,1,0
P065,control,28,B,0,1,0,0,0
P065,control,29,A,1,0,0,0,0
P065,control,30,A,1,0,0,0,0
P065,control,31,A,0,1,0,0,0
P065,control,32,B,0,0,0,0,1
P065,control,33,A,0,0,0,0,1
